cycle,controlled_error,open_loop_error,controlled_vc1_v,controlled_vc2_v,controlled_il_a,open_vc1_v,open_vc2_v,open_il_a,offset_1_us,offset_2_us,offset_3_us,offset_4_us,offset_5_us,offset_6_us,offset_7_us,offset_8_us,dwell_1_us,dwell_2_us,dwell_3_us,dwell_4_us,dwell_5_us,dwell_6_us,dwell_7_us,dwell_8_us,dwell_9_us
187,2.29239043602869e-07,0.05594515521388,9.92469952434631,19.2927955643335,0.982300033169753,10.4507124666311,18.9125141022804,0.983494081815094,-4.03787209496813e-06,2.29711347842631e-06,2.07178244615175e-06,2.02470821846003e-06,-2.46213513378251e-06,1.99735904579769e-06,-1.7242094291631e-06,1.81685535286025e-06,63.8891794682469,23.6676057108646,21.999999774669,22.9812769224268,21.9999955131567,63.6720127174191,22.1700856090565,23.4474309322168,22.1724133519436
188,2.15821208517386e-07,0.0559838310117242,9.9246995521873,19.2927958239623,0.982300031228258,10.4513112612165,18.9135553889849,0.983495383992183,-3.80152709862055e-06,2.16265867811206e-06,1.95051673733522e-06,1.90619786502049e-06,-2.31802127488136e-06,1.88044949222542e-06,-1.62328789170212e-06,1.71051105812918e-06,63.8891797045919,23.6676053400648,21.9999997878581,22.9812769251821,21.9999957757809,63.6720124563957,22.1700858268876,23.447430724951,22.1724134582879
189,2.03188746885084e-07,0.0560223779441307,9.92469957839871,19.2927960683944,0.982300029400402,10.4519079672129,18.9145977381844,0.98349668144538,-3.57901586183959e-06,2.03607379744338e-06,1.83634895589511e-06,1.79462417143564e-06,-2.18234270029019e-06,1.77038289120548e-06,-1.52827349687251e-06,1.61039131100956e-06,63.8891799271031,23.6676049909687,21.9999998002752,22.9812769277762,21.9999960230331,63.6720122106506,22.1700860319686,23.4474305298168,22.1724135584077
190,1.91295689347618e-07,0.0560607956819967,9.9246996030759,19.2927962985194,0.982300027679534,10.4525025830834,18.9156411457817,0.9834979741714,-3.36952866697329e-06,1.91689818790724e-06,1.7288636541452e-06,1.68958111231444e-06,-2.05460566942747e-06,1.66675871938037e-06,-1.43882049363394e-06,1.51613178245443e-06,63.8891801365903,23.6676046623059,21.9999998119655,22.9812769302185,21.9999962558132,63.6720119792894,22.1700862250458,23.4474303461043,22.1724136526672
191,1.8009875737099e-07,0.0560990838981031,9.92469962630869,19.2927965151747,0.982300026059393,10.4530951072994,18.9166856076768,0.983499262166974,-3.17230319582078e-06,1.80469817702368e-06,1.62766969147984e-06,1.59068644366874e-06,-1.93434535515207e-06,1.56919988663872e-06,-1.35460336082669e-06,1.42738946027165e-06,63.8891803338158,23.6676043528804,21.9999998229715,22.9812769325177,21.9999964749682,63.6720117614702,22.1700864068218,23.4474301731448,22.1724137414096
192,1.69557204782386e-07,0.0561372422671094,9.92469964818162,19.2927967191487,0.982300024534082,10.4536855383403,18.9177311197674,0.983500545428852,-2.98662173540572e-06,1.69906546607004e-06,1.53239881580641e-06,1.4975802856132e-06,-1.82112412698292e-06,1.47735136927958e-06,-1.27531562582768e-06,1.34384140433299e-06,63.8891805194973,23.6676040615662,21.9999998333334,22.9812769346825,21.9999966812956,63.6720115564004,22.170086577958,23.447430010309,22.1724138249576
193,1.59632671142014e-07,0.0561752704655451,9.92469966877428,19.2927969111837,0.982300023098051,10.4542738746935,18.9187776779484,0.983501823953801,-2.81180859536087e-06,1.59961565629736e-06,1.44270434268873e-06,1.40992382280083e-06,-1.71452997163326e-06,1.39087893679143e-06,-1.20066876615535e-06,1.2651835891451e-06,63.8891806943104,23.6676037873033,21.9999998430887,22.9812769367205,21.9999968755462,63.6720113633339,22.1700867390773,23.4474298570044,22.1724139036154
194,1.50289041118784e-07,0.056213168171805,9.9246996881616,19.2927970919785,0.982300021746074,10.4548601148544,18.9198252781122,0.983503097738607,-2.64722763094947e-06,1.50598684916479e-06,1.35825987542415e-06,1.32739807206973e-06,-1.61417499228627e-06,1.30946791750141e-06,-1.13039114274874e-06,1.1911297798353e-06,63.8891808588914,23.6676035290935,21.999999852273,22.9812769386392,21.999997058427,63.6720111815679,22.1700868907659,23.4474297126729,22.1724139776692
195,1.41492312977873e-07,0.0562509350661417,9.92469970641415,19.292797262191,0.982300020473231,10.4554442573266,18.9208739161487,0.983504366780075,-2.49227992944327e-06,1.41783832563421e-06,1.2787581194805e-06,1.24970272065443e-06,-1.51969399314916e-06,1.23282205557966e-06,-1.06422701673889e-06,1.12141049602034e-06,63.8891810138391,23.6676032859973,21.9999998609198,22.9812769404456,21.9999972306033,63.672011010441,22.1700870335759,23.4474295767895,22.1724140473885
196,1.33210475587086e-07,0.0562885708306598,9.92469972359834,19.2927974224406,0.98230001927489,10.4560263006216,18.9219235879453,0.983505631075026,-2.34640163897109e-06,1.33484932173519e-06,1.2039097628046e-06,1.17655504367484e-06,-1.43074316668871e-06,1.16066243146083e-06,-1.00193561141337e-06,1.05577202349398e-06,63.8891811597174,23.66760305713,21.9999998690604,22.9812769421463,21.9999973927018,63.6720108493306,22.1700871680269,23.4474294488596,22.172414113027
197,1.25413391401048e-07,0.0563260751493098,9.9246997397767,19.2927975733105,0.98230001814669,10.4566062432591,18.9229742893867,0.983506890620301,-2.20906190903327e-06,1.25671783505577e-06,1.13344243853932e-06,1.10768885059424e-06,-1.346998815287e-06,1.09272646264346e-06,-9.43290254102635e-07,9.93975509913052e-07,63.8891812970571,23.6676028416588,21.9999998767246,22.9812769437474,21.9999975453124,63.6720106976503,22.1700872946083,23.4474293284178,22.1724141748235
198,1.18072686775579e-07,0.056363447707881,9.92469975500811,19.2927977153496,0.982300017084526,10.4571840837666,18.9240260163554,0.983508145412759,-2.07976095827872e-06,1.18315955107394e-06,1.06709970924894e-06,1.04285354251035e-06,-1.26815619935108e-06,1.02876692331501e-06,-8.88077526443842e-07,9.35796069473877e-07,63.889181426358,23.6676026387995,21.9999998839402,22.9812769452548,21.9999976889903,63.6720105548481,22.1700874137805,23.4474292150256,22.1724142330029
199,1.11161648695725e-07,0.0564006881939958,9.92469976934799,19.292797849075,0.982300016084534,10.45775982068,18.925078764731,0.983509395449276,-1.95802825656046e-06,1.11390677950372e-06,1.0046401613627e-06,9.81813171368393e-07,-1.19392839848684e-06,9.68551072513259e-07,-8.36096516619762e-07,8.81021994871933e-07,63.8891815480907,23.6676024478141,21.9999998907334,22.981276946674,21.9999978242584,63.6720104204044,22.1700875259774,23.4474291082705,22.172414287777
200,1.04655128099003e-07,0.0564377962971029,9.92469978284853,19.292797974973,0.982300015143073,10.4583334525431,18.9261325303912,0.983510640726747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
